id,date,original,sentiment,prefix,orig_without_prefix,completion,combined,cosine_sim
822421390125043713,2017-01-20 12:31:53+00:00,It all begins today! I will see you at 11:00 A.M. for the swearing-in. THE MOVEMENT CONTINUES - THE WORK BEGINS!,neutral,It all begins today! I,will see you at 11:00 A.M. for the swearing-in. THE MOVEMENT CONTINUES - THE WORK BEGINS!,"am so excited to be a part of this amazing event! I will be doing a live cooking demonstration at 3:00pm in the Kitchen Theater. I will be making my famous Chicken Parmigiana. I will also be signing copies of my new cookbook, The Gourmet Grill. I hope to see you there!","It all begins today! I am so excited to be a part of this amazing event! I will be doing a live cooking demonstration at 3:00pm in the Kitchen Theater. I will be making my famous Chicken Parmigiana. I will also be signing copies of my new cookbook, The Gourmet Grill. I hope to see you there!",0.3421764075756073
797812630312382464,2016-11-13 14:45:28+00:00,Mitt Romney called to congratulate me on the win. Very nice!,positive,Mitt Romney called to congratulate me,on the win. Very nice!,"throughout my campaign. The FAKE NEWS newbies will say this is because they had no choice as I was much ahead in all polls. Actually, he thought I did a great job, and was very suprised that I got 13 million more votes at the ballot box than he did. Thatâs because people like me, not him!","Mitt Romney called to congratulate me throughout my campaign. The FAKE NEWS newbies will say this is because they had no choice as I was much ahead in all polls. Actually, he thought I did a great job, and was very suprised that I got 13 million more votes at the ballot box than he did. Thatâs because people like me, not him!",0.45269981026649475
654100208784162817,2015-10-14 01:03:37+00:00,"The trade deal is a disaster, she was always for it! #DemDebate",negative,The trade deal is a,"disaster, she was always for it! #DemDebate","big win for the American worker. It will bring jobs back to America, raise wages, and lower prices. It will also help our farmers, ranchers, and manufacturers. The deal will also protect our national security and the environment. The trade deal is a win for all Americans. The trade deal is a win for the American worker. It will bring jobs back to America, raise wages, and lower prices. It will also help our farmers, ranchers, and manufacturers. The deal will also protect our national security and the environment. The trade deal is a win for all Americans. #MAGA","The trade deal is a big win for the American worker. It will bring jobs back to America, raise wages, and lower prices. It will also help our farmers, ranchers, and manufacturers. The deal will also protect our national security and the environment. The trade deal is a win for all Americans. The trade deal is a win for the American worker. It will bring jobs back to America, raise wages, and lower prices. It will also help our farmers, ranchers, and manufacturers. The deal will also protect our national security and the environment. The trade deal is a win for all Americans. #MAGA",0.42160502076148987
734768900282454016,2016-05-23 15:32:11+00:00,Is Hillary really protecting women? https://t.co/8ZtEIWNqz4,neutral,Is Hillary really,protecting women? https://t.co/8ZtEIWNqz4,"going to run for president? | The Tylt
Hillary Clinton is expected to announce her 2016 presidential run on Sunday. She's already been campaigning for months, and she's been the favorite to win the Democratic nomination for months. But some are still skeptical that she'll actually run. Some say she's just trying to raise her profile for a lucrative post-political career. What do you think? #RunHillaryRun #Hillary2016
https://t.co/1wFZQqVQb9 https://t.co/4b5Y8UWb3E","Is Hillary really going to run for president? | The Tylt
Hillary Clinton is expected to announce her 2016 presidential run on Sunday. She's already been campaigning for months, and she's been the favorite to win the Democratic nomination for months. But some are still skeptical that she'll actually run. Some say she's just trying to raise her profile for a lucrative post-political career. What do you think? #RunHillaryRun #Hillary2016
https://t.co/1wFZQqVQb9 https://t.co/4b5Y8UWb3E",0.5117988586425781
949616329463615489,2018-01-06 12:19:10+00:00,"Now that Russian collusion, after one year of intense study, has proven to be a total hoax on the American public, the Democrats and their lapdogs, the Fake News Mainstream Media, are taking out the old Ronald Reagan playbook and screaming mental stability and intelligence.....",negative,"Now that Russian collusion, after one year of intense study, has proven to be a total","hoax on the American public, the Democrats and their lapdogs, the Fake News Mainstream Media, are taking out the old Ronald Reagan playbook and screaming mental stability and intelligence.....","hoax on the American public, the Democrats and their allies in the media, must stop with the Russian collusion innuendo, or, more accurately put, the trash. Play the Trump cards, not the Russian cards. In 2016, questions were asked about my campaign, but there is never a mention of the Trump Administration. They are all doing VERY well. In any event, the facts are all there for all to see - NO COLLUSION!","Now that Russian collusion, after one year of intense study, has proven to be a total hoax on the American public, the Democrats and their allies in the media, must stop with the Russian collusion innuendo, or, more accurately put, the trash. Play the Trump cards, not the Russian cards. In 2016, questions were asked about my campaign, but there is never a mention of the Trump Administration. They are all doing VERY well. In any event, the facts are all there for all to see - NO COLLUSION!",0.5304780006408691
1310740567803006977,2020-09-29 00:37:58+00:00,The Ã¢ÂÂTrump DoctrineÃ¢ÂÂ earns President Trump a third Nobel Peace Prize Nomination! @LouDobbs,positive,The Ã¢ÂÂTrump DoctrineÃ¢ÂÂ,earns President Trump a third Nobel Peace Prize Nomination! @LouDobbs,"is the Ã¢ÂÂPeace Through StrengthÃ¢ÂÂ Doctrine. The Democrats want to give away our military, and our money, to other countries, and then they want to blame the Republicans for the end result. We are the greatest fighting force in the world, and we are now spending less than any time in many decades. We are also helping our allies, and we are getting along with all of our allies, and enemies, for that matter. The Fake News Media, and their partner, the Do Nothing Dems, are trying to make this Ã¢ÂÂTrump DoctrineÃ¢ÂÂ look as bad as possible, but it is really the Ã¢ÂÂPeace Through StrengthÃ¢ÂÂ Doctrine, which will save us all!","The Ã¢ÂÂTrump DoctrineÃ¢ÂÂ is the Ã¢ÂÂPeace Through StrengthÃ¢ÂÂ Doctrine. The Democrats want to give away our military, and our money, to other countries, and then they want to blame the Republicans for the end result. We are the greatest fighting force in the world, and we are now spending less than any time in many decades. We are also helping our allies, and we are getting along with all of our allies, and enemies, for that matter. The Fake News Media, and their partner, the Do Nothing Dems, are trying to make this Ã¢ÂÂTrump DoctrineÃ¢ÂÂ look as bad as possible, but it is really the Ã¢ÂÂPeace Through StrengthÃ¢ÂÂ Doctrine, which will save us all!",0.5275193452835083
1300171130326716418,2020-08-30 20:38:48+00:00,The only way you will stop the violence in the high crime Democrat run cities is through strength!,neutral,The only way you will stop the violence in the high,crime Democrat run cities is through strength!,"schools is to get rid of the guns. Take them away and you will see a tremendous turning of the spirit. - Donald Trump
The only way you will stop the violence in the high schools is to get rid of the guns. Take them away and you will see a tremendous turning of the spirit.
The only way you will stop the violence in the high schools is to get rid of the guns. Take them away and you will see a tremendous turning of the spirit. - Donald Trump Related:...","The only way you will stop the violence in the high schools is to get rid of the guns. Take them away and you will see a tremendous turning of the spirit. - Donald Trump
The only way you will stop the violence in the high schools is to get rid of the guns. Take them away and you will see a tremendous turning of the spirit.
The only way you will stop the violence in the high schools is to get rid of the guns. Take them away and you will see a tremendous turning of the spirit. - Donald Trump Related:...",0.571011483669281
4862580190,2009-10-14 14:13:17+00:00,Watch video of Ivanka Trump sharing business advice with 4 entrepreneurial women on GMA: http://tinyurl.com/yk6hlfo,neutral,Watch video of Ivanka Trump sharing business advice with 4,entrepreneurial women on GMA: http://tinyurl.com/yk6hlfo,"-year-old entrepreneur
Ivanka Trump shared some business advice with a 4-year-old entrepreneur at the White House Easter Egg Roll on Monday. (Photo: @IvankaTrump/Twitter)
Ivanka Trump shared some business advice with a 4-year-old entrepreneur at the White House Easter Egg Roll on Monday.
The first daughter and adviser to President Donald Trump tweeted a video of her talking to a young girl who was selling her own brand of jewelry at the event.
Ã¢ÂÂYou have to be passionate about what you do,Ã¢ÂÂ Ivanka told the girl. Ã¢ÂÂYou have to love what you do.Ã¢ÂÂ
Ã¢ÂÂYou have to be passionate about what you do,Ã¢ÂÂ Ivanka Trump tells a young entrepreneur at the #EasterEggRoll. Ã¢ÂÂYou have to love what you do.Ã¢ÂÂ https://t.co/6lJ9p6Xc5O","Watch video of Ivanka Trump sharing business advice with 4 -year-old entrepreneur
Ivanka Trump shared some business advice with a 4-year-old entrepreneur at the White House Easter Egg Roll on Monday. (Photo: @IvankaTrump/Twitter)
Ivanka Trump shared some business advice with a 4-year-old entrepreneur at the White House Easter Egg Roll on Monday.
The first daughter and adviser to President Donald Trump tweeted a video of her talking to a young girl who was selling her own brand of jewelry at the event.
Ã¢ÂÂYou have to be passionate about what you do,Ã¢ÂÂ Ivanka told the girl. Ã¢ÂÂYou have to love what you do.Ã¢ÂÂ
Ã¢ÂÂYou have to be passionate about what you do,Ã¢ÂÂ Ivanka Trump tells a young entrepreneur at the #EasterEggRoll. Ã¢ÂÂYou have to love what you do.Ã¢ÂÂ https://t.co/6lJ9p6Xc5O",0.6668893694877625
531898671500390400,2014-11-10 19:58:20+00:00,Each and every new event space at @TrumpDoral looks stunning. See the transformation for yourself: http://t.co/G6G101t3kF,positive,Each and every new,event space at @TrumpDoral looks stunning. See the transformation for yourself: http://t.co/G6G101t3kF,"or refurbished vehicle sold by us comes with a 3 month or 3000 mile warranty. This is a comprehensive warranty which covers the majority of the vehicles components. The warranty is transferable to the next owner of the vehicle. We also offer extended warranties up to 3 years and 60,000 miles.
All of our vehicles are HPI checked before they are sold. This means that we can guarantee that the vehicle has no outstanding finance or has not been stolen or written off. We also offer a 7 day money back guarantee on all of our vehicles. This means that if you are not completely satisfied with your vehicle you can return it to us within 7 days of purchase and we will refund the purchase price in full.","Each and every new or refurbished vehicle sold by us comes with a 3 month or 3000 mile warranty. This is a comprehensive warranty which covers the majority of the vehicles components. The warranty is transferable to the next owner of the vehicle. We also offer extended warranties up to 3 years and 60,000 miles.
All of our vehicles are HPI checked before they are sold. This means that we can guarantee that the vehicle has no outstanding finance or has not been stolen or written off. We also offer a 7 day money back guarantee on all of our vehicles. This means that if you are not completely satisfied with your vehicle you can return it to us within 7 days of purchase and we will refund the purchase price in full.",0.07795020937919617
1263960258516602880,2020-05-22 22:29:43+00:00,I am proud to announce that the Maryland Aviation Administration (@MdAviation) will receive $87.8M in CARES Act Airport Grants funding to support aviation and keep commerce moving at this important gateway to the U.S. Capital Region. Very important for economic recovery!,positive,I am proud to announce that the Maryland Aviation Administration,(@MdAviation) will receive $87.8M in CARES Act Airport Grants funding to support aviation and keep commerce moving at this important gateway to the U.S. Capital Region. Very important for economic recovery!,"has completed the first phase of the Baltimore/Washington International Thurgood Marshall Airport (BWI) Concourse D expansion project. This $100 million project will add 10 new gates and 2,000 additional parking spaces to the airport. The new concourse will be named in honor of the late Senator Barbara A. Mikulski, who was instrumental in securing federal funding for the project. The second phase of the project, which will add an additional 10 gates, is expected to be completed by 2020. This expansion will help to ensure that BWI remains a top destination for travelers in the Mid-Atlantic region. Thank you to all of the hardworking men and women who made this project possible!","I am proud to announce that the Maryland Aviation Administration has completed the first phase of the Baltimore/Washington International Thurgood Marshall Airport (BWI) Concourse D expansion project. This $100 million project will add 10 new gates and 2,000 additional parking spaces to the airport. The new concourse will be named in honor of the late Senator Barbara A. Mikulski, who was instrumental in securing federal funding for the project. The second phase of the project, which will add an additional 10 gates, is expected to be completed by 2020. This expansion will help to ensure that BWI remains a top destination for travelers in the Mid-Atlantic region. Thank you to all of the hardworking men and women who made this project possible!",0.3546401262283325
173138478811463680,2012-02-24 20:13:24+00:00,This is good news: @MittRomney is now leading in Michigan by 6 points according to @RasmussenPoll http://t.co/5W62qQc9,positive,This is good,news: @MittRomney is now leading in Michigan by 6 points according to @RasmussenPoll http://t.co/5W62qQc9,"news for the 1.4 million Americans who are currently on the waiting list for a kidney transplant. The new law will help to reduce the number of people who die while waiting for a kidney transplant. It will also help to reduce the number of people who are forced to go on dialysis, which can be a very difficult and expensive treatment. The new law is a step in the right direction, but there is still much more work to be done to improve the organ donation system in the United States.
The new law will help to reduce the number of people who die while waiting for a kidney transplant. It will also help to reduce the number of people who are forced to go on dialysis, which can be a very difficult and expensive treatment. The new law is a step in the right direction, but there is still much more work to be done to improve the organ donation system in the United States.","This is good news for the 1.4 million Americans who are currently on the waiting list for a kidney transplant. The new law will help to reduce the number of people who die while waiting for a kidney transplant. It will also help to reduce the number of people who are forced to go on dialysis, which can be a very difficult and expensive treatment. The new law is a step in the right direction, but there is still much more work to be done to improve the organ donation system in the United States.
The new law will help to reduce the number of people who die while waiting for a kidney transplant. It will also help to reduce the number of people who are forced to go on dialysis, which can be a very difficult and expensive treatment. The new law is a step in the right direction, but there is still much more work to be done to improve the organ donation system in the United States.",0.08181314170360565
1326673298692972544,2020-11-11 23:48:57+00:00,"Everyone is asking why the recent presidential polls were so inaccurate when it came to me. Because they are FAKE, just like much of the Lamestream Media!",negative,Everyone is asking why the recent,"presidential polls were so inaccurate when it came to me. Because they are FAKE, just like much of the Lamestream Media!","mass shootings in El Paso and Dayton are not being treated as terrorism. They are! They are terrorism, and the terrorists are the radical left, the fake news media, and the government. The answer is for all of us to be vigilant, to be alert, and to report any suspicious activity. This is a time for all Americans to be united, to be strong, and to be vigilant. We are living in a time where the radical left is trying to erase our history, destroy our heroes, tear down our monuments, and indoctrinate our children. We must all push back much harder than before. This is a time for action, not backbiting and second guessing. We are all united in our cause, and we will never give up!","Everyone is asking why the recent mass shootings in El Paso and Dayton are not being treated as terrorism. They are! They are terrorism, and the terrorists are the radical left, the fake news media, and the government. The answer is for all of us to be vigilant, to be alert, and to report any suspicious activity. This is a time for all Americans to be united, to be strong, and to be vigilant. We are living in a time where the radical left is trying to erase our history, destroy our heroes, tear down our monuments, and indoctrinate our children. We must all push back much harder than before. This is a time for action, not backbiting and second guessing. We are all united in our cause, and we will never give up!",0.12784497439861298
310941442828804096,2013-03-11 02:33:11+00:00,Re my hair-Should I change it? What do you think?,neutral,Re my hair-Should I,change it? What do you think?,cut it? Yes. Should I cut it now? Yes. Should I cut it myself? No.  Should I cut it myself now and post it on the Internet and then call myself a stylist and then sue the people who made fun of it and then call myself a lawyer and then run for president and then win and then make the country great again? Yes. #Trump2016,Re my hair-Should I cut it? Yes. Should I cut it now? Yes. Should I cut it myself? No.  Should I cut it myself now and post it on the Internet and then call myself a stylist and then sue the people who made fun of it and then call myself a lawyer and then run for president and then win and then make the country great again? Yes. #Trump2016,0.41800904273986816
1040290603911794689,2018-09-13 17:26:22+00:00,"I was just briefed on Hurricane Florence. FEMA, First Responders and Law Enforcement are supplied and ready. We are with you! https://t.co/mP7icn0Yzl https://t.co/a8KQ0lcoSD",negative,I was just,"briefed on Hurricane Florence. FEMA, First Responders and Law Enforcement are supplied and ready. We are with you! https://t.co/mP7icn0Yzl https://t.co/a8KQ0lcoSD",informed of the horrible disaster that hit Florida. Supplies are on the way! Help is coming. #staystrong,I was just informed of the horrible disaster that hit Florida. Supplies are on the way! Help is coming. #staystrong,0.07302399724721909
1321153609321443330,2020-10-27 18:15:40+00:00,"3 Points up in Michigan, 2 Points up in Wisconsin, 3 Points up in Pennsylvania. The Great Red Wave is forming, and getting ready to VOTE!",positive,"3 Points up in Michigan, 2 Points up in Wisconsin,","3 Points up in Pennsylvania. The Great Red Wave is forming, and getting ready to VOTE!","3 Points up in Pennsylvania, 3 Points up in Minnesota, 3 Points up in Georgia, 3 Points up in North Carolina, 3 Points up in Florida, 3 Points up in Arizona, 3 Points up in Iowa, 3 Points up in Ohio, 3 Points up in Texas, 3 Points up in Georgia, 3 Points up in Arizona, 3 Points up in North Carolina, 3 Points up in Florida, 3 Points up in Iowa, 3 Points up in Ohio, 3 Points up in Texas, 3 Points up in Georgia, 3 Points up in Arizona, 3 Points up in North Carolina, 3 Points up in Florida, 3 Points up in Iowa, 3 Points up in Ohio, 3 Points up in Texas, 3 Points up in Georgia, 3 Points up in Arizona, 3 Points up in North Carolina, 3 Points up in Florida, 3 Points up in Iowa, 3 Points up in Ohio, 3 Points up in Texas, 3 Points up in Georgia, 3 Points up in Arizona, 3 Points up in North Carolina, 3 Points up in Florida, 3 Points up in Iowa, 3 Points up in Ohio, 3 Points up in Texas, 3 Points up in Georgia, 3 Points up in Arizona, 3 Points up in North Carolina, 3 Points up in Florida, 3 Points up in Iowa, 3 Points up in Ohio, 3 Points up in Texas, 3 Points up in Georgia, 3 Points up in Arizona, 3 Points up in North Carolina, 3 Points up in Florida, 3 Points up in Iowa, 3 Points up in Ohio, 3 Points up in Texas, 3 Points up in Georgia, 3 Points up in Arizona, 3 Points up in North Carolina, 3 Points up in Florida, 3 Points up in Iowa, 3 Points up in Ohio, 3 Points up in Texas, 3 Points up in Georgia, 3 Points up in Arizona, 3 Points up in North Carolina, 3 Points up in Florida, 3 Points up in Iowa, 3 Points up in Ohio, 3 Points up in Texas, 3 Points up in Georgia, 3 Points up in Arizona, 3 Points up in North Carolina, 3 Points up in Florida, 3 Points up in Iowa, 3 Points up in Ohio, 3 Points up in","3 Points up in Michigan, 2 Points up in Wisconsin, 3 Points up in Pennsylvania, 3 Points up in Minnesota, 3 Points up in Georgia, 3 Points up in North Carolina, 3 Points up in Florida, 3 Points up in Arizona, 3 Points up in Iowa, 3 Points up in Ohio, 3 Points up in Texas, 3 Points up in Georgia, 3 Points up in Arizona, 3 Points up in North Carolina, 3 Points up in Florida, 3 Points up in Iowa, 3 Points up in Ohio, 3 Points up in Texas, 3 Points up in Georgia, 3 Points up in Arizona, 3 Points up in North Carolina, 3 Points up in Florida, 3 Points up in Iowa, 3 Points up in Ohio, 3 Points up in Texas, 3 Points up in Georgia, 3 Points up in Arizona, 3 Points up in North Carolina, 3 Points up in Florida, 3 Points up in Iowa, 3 Points up in Ohio, 3 Points up in Texas, 3 Points up in Georgia, 3 Points up in Arizona, 3 Points up in North Carolina, 3 Points up in Florida, 3 Points up in Iowa, 3 Points up in Ohio, 3 Points up in Texas, 3 Points up in Georgia, 3 Points up in Arizona, 3 Points up in North Carolina, 3 Points up in Florida, 3 Points up in Iowa, 3 Points up in Ohio, 3 Points up in Texas, 3 Points up in Georgia, 3 Points up in Arizona, 3 Points up in North Carolina, 3 Points up in Florida, 3 Points up in Iowa, 3 Points up in Ohio, 3 Points up in Texas, 3 Points up in Georgia, 3 Points up in Arizona, 3 Points up in North Carolina, 3 Points up in Florida, 3 Points up in Iowa, 3 Points up in Ohio, 3 Points up in Texas, 3 Points up in Georgia, 3 Points up in Arizona, 3 Points up in North Carolina, 3 Points up in Florida, 3 Points up in Iowa, 3 Points up in Ohio, 3 Points up in Texas, 3 Points up in Georgia, 3 Points up in Arizona, 3 Points up in North Carolina, 3 Points up in Florida, 3 Points up in Iowa, 3 Points up in Ohio, 3 Points up in",0.6629629135131836
789117930801926148,2016-10-20 14:55:50+00:00,Why didn't Hillary Clinton announce that she was inappropriately given the debate questions - she secretly used them! Crooked Hillary.,negative,Why didn't Hillary,Clinton announce that she was inappropriately given the debate questions - she secretly used them! Crooked Hillary.,"Clinton run for President in 2008? She was a shoe-in. She had the money, the experience, the name recognition, the support of the party. But she didn't. She decided to run for the Senate in New York instead. Why? Because she knew that noe one will support her! Her policies are WRONG!","Why didn't Hillary Clinton run for President in 2008? She was a shoe-in. She had the money, the experience, the name recognition, the support of the party. But she didn't. She decided to run for the Senate in New York instead. Why? Because she knew that noe one will support her! Her policies are WRONG!",0.5943297743797302
496327413513875456,2014-08-04 16:10:51+00:00,"One of the tallest office buildings in downtown NYC, 40 Wall Street is a classic Art Deco building http://t.co/58VtvH02dW",neutral,One of the,"tallest office buildings in downtown NYC, 40 Wall Street is a classic Art Deco building http://t.co/58VtvH02dW","most common questions I get asked is, âHow do I get my kids to eat healthy?â Iâm going to share with you some of my best tips for getting your kids to eat healthy and love it! Iâm also going to share with you some of my favorite healthy recipes for kids. These recipes are not only delicious, but they are also healthy and nutritious. So, if youâre looking for some great healthy recipes for kids, youâve come to the right place!
I know that getting your kids to eat healthy can be a challenge, but itâs definitely worth it in the long run. Healthy eating habits will set your kids up for a lifetime of good health. And, who knows, maybe theyâll even pass on their healthy eating habits to their own kids one day!
So, without further ado, here are my best tips for getting your kids to eat healthy:
1. Lead by example. If you want your kids to eat healthy, you need to lead by example. Show them that you enjoy eating healthy foods and that you make healthy food choices on a regular basis. If you make it a priority to eat healthy, your kids will follow suit.
2. Make healthy food fun. One of the best ways to get your kids to eat healthy is to make it fun. Get creative with your healthy food choices and make them into fun shapes or characters. For example, you can make healthy sandwiches into fun shapes like stars or hearts. You can also make healthy snacks into fun characters like animals or superheroes.
3. Involve your kids in the cooking process. One of the best ways to get your kids to eat healthy is to involve them in the cooking process. Let them help you choose the ingredients, measure them out, and even cook the food. This will make them more likely to eat the food because they had a hand in making it.
4. Make healthy food accessible. One of the best ways to get your kids to eat healthy is to make healthy food accessible. Keep healthy snacks and meals on hand so that your kids can easily grab them when theyâre hungry. This will make it more likely that theyâll choose healthy food over unhealthy food.
5. Be patient. Getting your kids to eat healthy takes time and patience. Donât expect them to change their eating habits overnight. Itâs important to be patient and consistent with your healthy eating efforts. If you keep at it, your kids will eventually start to eat healthy on their own.
6. Find healthy alternatives. If your kids are resistant to eating healthy, find","One of the most common questions I get asked is, âHow do I get my kids to eat healthy?â Iâm going to share with you some of my best tips for getting your kids to eat healthy and love it! Iâm also going to share with you some of my favorite healthy recipes for kids. These recipes are not only delicious, but they are also healthy and nutritious. So, if youâre looking for some great healthy recipes for kids, youâve come to the right place!
I know that getting your kids to eat healthy can be a challenge, but itâs definitely worth it in the long run. Healthy eating habits will set your kids up for a lifetime of good health. And, who knows, maybe theyâll even pass on their healthy eating habits to their own kids one day!
So, without further ado, here are my best tips for getting your kids to eat healthy:
1. Lead by example. If you want your kids to eat healthy, you need to lead by example. Show them that you enjoy eating healthy foods and that you make healthy food choices on a regular basis. If you make it a priority to eat healthy, your kids will follow suit.
2. Make healthy food fun. One of the best ways to get your kids to eat healthy is to make it fun. Get creative with your healthy food choices and make them into fun shapes or characters. For example, you can make healthy sandwiches into fun shapes like stars or hearts. You can also make healthy snacks into fun characters like animals or superheroes.
3. Involve your kids in the cooking process. One of the best ways to get your kids to eat healthy is to involve them in the cooking process. Let them help you choose the ingredients, measure them out, and even cook the food. This will make them more likely to eat the food because they had a hand in making it.
4. Make healthy food accessible. One of the best ways to get your kids to eat healthy is to make healthy food accessible. Keep healthy snacks and meals on hand so that your kids can easily grab them when theyâre hungry. This will make it more likely that theyâll choose healthy food over unhealthy food.
5. Be patient. Getting your kids to eat healthy takes time and patience. Donât expect them to change their eating habits overnight. Itâs important to be patient and consistent with your healthy eating efforts. If you keep at it, your kids will eventually start to eat healthy on their own.
6. Find healthy alternatives. If your kids are resistant to eating healthy, find",-0.0873861312866211
692551355920158722,2016-01-28 03:34:44+00:00,FOX debate advertising rates falling like a rock! Tune into my special event for the Veterans at 9pm EST!,neutral,FOX debate advertising rates falling like,a rock! Tune into my special event for the Veterans at 9pm EST!,"a rock
The Republican National Committee has pulled its ads from the Fox News Channel debate on August 6th. The RNC has been paying $2.5 million for the 10 minute ad spot. The RNC is not the only one to pull out of the debate. The Tea Party Express, a major Tea Party group, has also pulled out of the debate. The Tea Party Express is paying $1.5 million for the 10 minute ad spot. The Tea Party Express has also pulled out of the Fox News Channel debate on August 6th. The Tea Party Express has been paying $1.5 million for the 10 minute ad spot. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one","FOX debate advertising rates falling like a rock
The Republican National Committee has pulled its ads from the Fox News Channel debate on August 6th. The RNC has been paying $2.5 million for the 10 minute ad spot. The RNC is not the only one to pull out of the debate. The Tea Party Express, a major Tea Party group, has also pulled out of the debate. The Tea Party Express is paying $1.5 million for the 10 minute ad spot. The Tea Party Express has also pulled out of the Fox News Channel debate on August 6th. The Tea Party Express has been paying $1.5 million for the 10 minute ad spot. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one to pull out of the debate. The Tea Party Express is not the only one",0.42042219638824463
356249717035892736,2013-07-14 03:12:06+00:00,"Zimmerman is no angel but the lack of evidence and the concept of self-defense, especially in Florida law, gave the jury little other choice",neutral,"Zimmerman is no angel but the lack of evidence and the concept of self-defense, especially in Florida law, gave",the jury little other choice,him the right to defend himself. The media and the left have been trying to make this a racial issue. It is not. It is a case of a young man who was trying to protect himself from a thug who was beating him up. The media and the left have been trying to make this a racial issue. It is not. It is a case of a young man who was trying to protect himself from a thug who was beating him up. The media and the left have been trying to make this a racial issue. It is not. It is a case of a young man who was trying to protect himself from a thug who was beating him up. The media and the left have been trying to make this a racial issue. It is not. It is a case of a young man who was trying to protect himself from a thug who was beating him up. The media and the left have been trying to make this a racial issue. It is not. It is a case of a young man who was trying to protect himself from a thug who was beating him up. The media and the left have been trying to make this a racial issue. It is not. It is a case of a young man who was trying to protect himself from a thug who was beating him up. The media and the left have been trying to make this a racial issue. It is not. It is a case of a young man who was trying to protect himself from a thug who was beating him up. The media and the left have been trying to make this a racial issue. It is not. It is a case of a young man who was trying to protect himself from a thug who was beating him up. The media and the left have been trying to make this a racial issue. It is not. It is a case of a young man who was trying to protect himself from a thug who was beating him up. The media and the left have been trying to make this a racial issue. It is not. It is a case of a young man who was trying to protect himself from a thug who was beating him up. The media and the left have been trying to make this a racial issue. It is not. It is a case of a young man who was trying to protect himself from a thug who was beating him up. The media and the left have been trying to make this a racial issue. It is not. It is a case of a young man who was trying to protect,"Zimmerman is no angel but the lack of evidence and the concept of self-defense, especially in Florida law, gave him the right to defend himself. The media and the left have been trying to make this a racial issue. It is not. It is a case of a young man who was trying to protect himself from a thug who was beating him up. The media and the left have been trying to make this a racial issue. It is not. It is a case of a young man who was trying to protect himself from a thug who was beating him up. The media and the left have been trying to make this a racial issue. It is not. It is a case of a young man who was trying to protect himself from a thug who was beating him up. The media and the left have been trying to make this a racial issue. It is not. It is a case of a young man who was trying to protect himself from a thug who was beating him up. The media and the left have been trying to make this a racial issue. It is not. It is a case of a young man who was trying to protect himself from a thug who was beating him up. The media and the left have been trying to make this a racial issue. It is not. It is a case of a young man who was trying to protect himself from a thug who was beating him up. The media and the left have been trying to make this a racial issue. It is not. It is a case of a young man who was trying to protect himself from a thug who was beating him up. The media and the left have been trying to make this a racial issue. It is not. It is a case of a young man who was trying to protect himself from a thug who was beating him up. The media and the left have been trying to make this a racial issue. It is not. It is a case of a young man who was trying to protect himself from a thug who was beating him up. The media and the left have been trying to make this a racial issue. It is not. It is a case of a young man who was trying to protect himself from a thug who was beating him up. The media and the left have been trying to make this a racial issue. It is not. It is a case of a young man who was trying to protect himself from a thug who was beating him up. The media and the left have been trying to make this a racial issue. It is not. It is a case of a young man who was trying to protect",0.3045589327812195
